1743566455772,-0.53659046,3.9493537,7.888538
1743566455792,-0.9699905,3.798307,8.009376
1743566455812,-1.3043875,3.970889,8.271688
1743566455835,-1.3151551,4.315755,8.169993
1743566455852,-1.3055838,4.371986,8.177173
1743566455871,-1.1186446,3.991228,8.379665
1743566455891,-1.1988041,3.8533418,8.799905
1743566455911,-1.343869,3.8760736,8.983254
1743566455931,-1.4539388,4.046263,8.6706915
1743566455952,-1.6935202,4.130012,7.8430743
1743566455972,-1.8493528,4.2559342,7.198508
1743566455992,-1.9618155,4.3325043,7.0022964
1743566456012,-1.907977,4.429713,7.2849483
1743566456031,-1.6767704,4.579264,7.7796645
1743566456051,-1.4766706,4.5708895,8.222636
1743566456072,-0.9951151,4.5098724,8.789137
1743566456092,-0.84077805,4.3552365,9.352048
1743566456112,-0.8455637,4.456034,10.0983095
1743566456131,-0.75583285,4.410271,10.587044
1743566456152,-0.7893324,4.139583,10.887642
1743566456172,-0.83718884,4.0211387,11.169098
1743566456192,-0.7304091,3.7827535,11.274681
1743566456211,-0.72323066,3.6918263,10.909178
1743566456232,-0.58923256,3.6990047,10.306785
1743566456253,-0.6837491,3.8294137,9.41456
1743566456272,-0.6897311,3.9972103,8.775976
1743566456290,-0.63230336,4.112066,8.359326
1743566456310,-0.5880362,4.3061833,8.153244
1743566456331,-0.6753742,4.342076,8.232207
1743566456350,-0.73519474,4.2451663,8.510074
1743566456370,-0.7833503,4.194917,8.608479
1743566456391,-0.698106,4.2942195,8.523234
1743566456410,-0.49232325,4.4895334,8.458628
1743566456430,-0.30059835,4.267898,8.934201
1743566456450,-0.33409786,3.9421754,9.471989
1743566456472,-0.92931247,3.5742788,9.999007
1743566456490,-1.3259228,3.203092,10.310373
1743566456510,-1.3857434,2.92044,10.435997
1743566456530,-1.3378869,2.8606195,10.032507
1743566456551,-1.3450655,3.1779675,9.252746
1743566456571,-1.364208,3.4666018,8.756834
1743566456591,-1.2984054,3.7803607,8.676674
1743566456611,-1.1270195,3.8210387,8.738888
1743566456631,-1.0600204,3.8353956,8.580961
1743566456650,-1.1090733,3.6690943,8.449057
1743566456672,-0.8252247,3.5563326,8.645567
1743566456690,-0.3269194,3.557529,9.196515
1743566456709,0.01794617,3.6116667,9.670892
1743566456729,0.2623132,3.7097723,9.812068
1743566456750,0.51146585,3.7348971,9.685248
1743566456770,0.87188476,3.7947176,9.921241
1743566456791,1.0145568,3.437888,10.34148
1743566456810,0.8467601,3.0978081,10.235
1743566456830,1.0133604,3.5850465,9.977472
1743566456850,0.112761766,3.441477,9.168997
1743566456870,1.751247,3.266502,8.306684
1743566456890,1.1823535,3.9972103,7.8670025
1743566456910,1.1859428,4.8475595,7.5376906
1743566456930,1.5475581,3.6726837,6.745965
1743566456950,0.16420746,3.2150564,5.586344
1743566456970,1.1632109,3.9050865,6.4848485
1743566456992,2.3871398,3.0966115,8.582157
1743566457010,1.1006985,2.1442683,11.055439
1743566457032,-0.4118646,1.9238294,10.933105
1743566457053,0.02751746,1.7874385,10.0576315
1743566457070,1.50688,2.6078775,10.2015
1743566457091,1.8756739,2.4005992,11.4445715
1743566457110,1.3510475,1.4327025,12.504592
1743566457130,0.3173481,0.85902333,12.491431
1743566457150,0.40857446,1.1934203,12.824333
1743566457169,-0.61914283,1.7359928,12.729816
1743566457189,0.9164511,1.9728823,10.747662
1743566457209,0.5808577,2.7394829,7.626225
1743566457229,0.63858455,1.7826529,7.2490563
1743566457248,-0.45852464,2.0461624,7.416554
1743566457269,-0.81565344,2.865405,7.725527
1743566457288,-0.05383851,2.5262225,8.959326
1743566457308,0.8168498,2.882155,9.498309
1743566457327,0.63140607,2.961118,8.668299
1743566457348,0.29222345,2.6006992,7.896913
1743566457368,0.061016977,2.7490542,8.017751
1743566457389,0.47916272,3.4103706,8.4502535
1743566457407,-0.10887343,1.9860427,8.410771
1743566457427,1.3259228,3.702594,8.186744
1743566457449,2.6458635,4.434499,8.949755
1743566457469,2.7945178,4.085745,9.948758
1743566457488,1.9354944,3.3876386,10.509277
1743566457508,0.9762716,3.0005996,10.480563
1743566457528,-0.0741775,1.8735801,9.5868435
1743566457548,0.5401797,2.611467,9.49472
1743566457568,0.8180462,3.6104703,7.900502
1743566457588,1.6121643,4.7135615,6.2979093
1743566457607,2.8555348,5.4427743,7.5364943
1743566457628,2.6482565,4.8439703,8.553144
1743566457648,2.0949163,4.132405,9.401401
1743566457667,1.5750755,3.5766716,9.910174
1743566457687,1.250549,3.2353954,10.523634
1743566457707,0.5210371,2.8486555,10.529616
1743566457727,0.16660027,2.8438697,10.331909
1743566457748,0.42891344,3.1313076,10.194322
1743566457769,0.51146585,3.2150564,10.189536
1743566457789,-0.08973085,3.1983066,10.070792
1743566457807,-0.47916272,3.321537,10.000204
1743566457827,-0.7809575,3.3852458,9.425328
1743566457848,-1.3307085,3.3143585,8.635996
1743566457867,-1.0313065,4.0187454,8.614461
1743566457888,-1.5559329,4.01396,8.915059
1743566457907,-1.8071793,3.7133617,8.799905
1743566457927,-1.6169499,3.0592237,8.994022
1743566457948,-1.3319049,3.152843,9.631111
