1743773806000,1.3498511,3.5671003,8.912666
1743773806022,1.2062817,3.1983066,9.619147
1743773806040,1.3271192,3.1432717,9.634701
1743773806059,1.2290136,3.3840494,9.36162
1743773806080,1.0289137,3.589832,9.816854
1743773806099,0.92243314,3.423531,10.197911
1743773806120,1.0576276,3.100201,10.020543
1743773806140,1.494916,2.9300113,10.213465
1743773806160,1.8756739,3.0065815,10.176077
1743773806182,1.628914,2.9946175,9.147462
1743773806199,1.5343975,3.4869409,7.644171
1743773806220,1.4494523,3.6631124,6.6152573
1743773806239,1.6504494,2.8630123,7.328019
1743773806260,0.9762716,2.7287152,9.376275
1743773806279,0.619442,3.798307,10.631311
1743773806299,-2.1296122,0.93708915,9.861121
1743773806319,-2.181058,-1.1195419,9.791729
1743773806339,-3.377469,-3.9185462,12.219547
1743773806359,-3.0553355,-5.4613185,13.776676
1743773806380,-0.53300124,-2.8310082,13.71207
1743773806400,0.5988039,-0.104985096,12.91556
1743773806420,-0.453739,-0.06430711,12.1764765
1743773806441,-1.134198,-0.7292127,10.918749
1743773806460,-0.1698904,-0.22612174,9.764212
1743773806480,-0.11844472,0.6448657,9.549755
1743773806500,-0.26470602,0.8111669,9.449257
1743773806520,0.5880362,2.201696,9.36162
1743773806539,0.12472588,2.5274189,8.905488
1743773806559,-0.895813,1.3082758,8.183154
1743773806579,0.07088737,2.2328026,8.400003
1743773806599,-0.13758731,1.8221345,7.886145
1743773806620,0.93679005,2.2761726,6.5291157
1743773806642,0.48993045,2.6078775,6.262017
1743773806659,-0.62751776,2.806781,7.978269
1743773806678,-1.3127624,2.1717856,10.025329
1743773806698,-1.873281,0.6759724,12.169298
1743773806718,-0.10887343,-0.058325052,14.114364
1743773806739,1.2852448,-0.08105687,13.533505
1743773806759,1.2337992,0.73818576,11.030314
1743773806779,0.79531443,1.869991,8.198708
1743773806803,0.89371926,2.21366,7.8873415
1743773806818,1.1871392,2.2028923,8.299505
1743773806839,0.7809575,2.3228326,8.84806
1743773806868,0.47676992,2.9072795,9.518648
1743773806878,0.6732805,2.800799,9.259925
1743773806904,1.8421743,2.5444677,9.0131645
1743773806918,1.7907287,2.2857437,9.145069
1743773806937,1.4156537,2.274976,9.658928
1743773806957,1.2050853,2.4472594,9.696016
1743773806977,1.3809577,2.562414,9.200104
1743773806997,1.4901303,2.6377878,8.184351
1743773807017,1.3881363,3.2018957,7.5472617
1743773807038,1.2637094,3.1743784,8.125727
1743773807056,2.0554347,3.0065815,9.38465
1743773807077,2.6303103,3.1564322,8.152048
1743773807098,2.233999,2.1693928,6.905088
1743773807117,2.9069805,3.9194436,6.60449
1743773807136,1.5738791,3.4522448,7.669296
1743773807156,0.86111706,3.8811584,9.611969
1743773807176,1.3510475,3.4737802,11.000404
1743773807197,1.9426728,3.034099,10.0983095
1743773807216,1.7835501,2.2304099,9.828818
1743773807236,1.8014964,3.3179476,9.378669
1743773807257,1.3977076,4.211667,9.207282
1743773807276,0.60747784,4.162614,8.985647
1743773807296,-0.08733802,4.38395,9.419347
1743773807316,0.9523434,4.0091743,9.46481
1743773807336,1.2278172,3.9888353,9.356833
1743773807356,0.11874382,4.944469,8.315059
1743773807376,1.7703897,2.973082,7.463214
1743773807396,3.3777683,5.745765,9.371191
1743773807416,1.0648061,3.3382866,7.0142603
1743773807435,0.72472614,3.4474592,8.5112705
1743773807456,0.64217377,3.9170506,10.551151
1743773807475,-0.0526421,3.7097723,12.267404
1743773807495,0.1271187,2.6042883,11.722438
1743773807516,0.8324032,2.2785654,10.832607
1743773807536,1.4817554,2.9826534,7.574779
1743773807555,0.5557331,3.4977086,7.0561347
1743773807575,0.94396853,4.247559,8.360522
1743773807596,0.5617151,3.4917264,10.355837
1743773807616,-0.23120649,3.0173492,11.523535
1743773807636,-0.2431706,3.3445678,10.862517
