1743481516735,0.8659027,3.429513,5.546862
1743481516754,1.1823535,3.3358939,5.77089
1743481516775,1.4506488,3.6990047,6.181857
1743481516794,1.3773686,3.8700914,6.536294
1743481516815,1.2409776,3.9014974,6.4944196
1743481516834,2.7547371,4.7470613,6.760322
1743481516855,3.2362926,4.755436,7.719545
1743481516876,2.7643085,3.228217,10.433604
1743481516894,1.6061822,1.3106686,14.544474
1743481516915,1.0253245,-1.1757733,17.713469
1743481516936,1.4024931,-2.3075783,18.561724
1743481516954,1.9597218,-2.477768,16.843975
1743481516974,2.4278176,-1.687239,14.514563
1743481516994,2.1487548,-0.6942177,13.347763
1743481517015,0.6361917,-0.30149564,12.286546
1743481517035,0.12592229,0.29970104,10.687542
1743481517054,0.22881366,1.108176,9.231211
1743481517074,0.4001996,1.7958134,7.953144
1743481517095,0.52582276,2.492723,6.862017
1743481517115,0.49950173,2.9192436,6.3158555
1743481517135,0.625424,3.0580273,6.6128645
1743481517156,0.834796,2.882155,7.4823565
1743481517174,0.96550393,2.8115666,7.975876
1743481517194,0.75702924,2.446063,8.901898
1743481517215,0.12233306,2.0820549,9.089735
1743481517235,0.43489552,2.504687,8.768798
1743481517254,0.76301134,2.7239294,8.0766735
1743481517274,1.1437693,2.8163524,8.024929
1743481517294,1.2002996,2.9682965,7.8203425
1743481517314,0.9164511,3.03051,7.913663
1743481517334,0.5401797,2.9958138,8.886345
1743481517354,0.8670991,3.268895,10.022936
1743481517374,0.81924266,3.8823547,10.075578
1743481517394,-1.1892328,3.429513,10.073185
1743481517414,-2.547459,2.117947,11.657832
1743481517434,-1.7988044,0.60747784,13.93221
1743481517454,-0.58683974,-0.063110694,14.133506
1743481517474,0.8527422,0.5691927,11.984752
1743481517494,1.4494523,2.2531416,9.663713
1743481517514,0.41575295,3.1624143,8.956933
1743481517534,-1.0468599,2.928815,10.63849
1743481517553,-1.4395819,2.1646073,12.483057
1743481517572,-1.1150553,1.7575282,12.113067
1743481517593,-0.34247273,2.3084757,9.740284
1743481517613,0.1378864,2.9802606,6.712466
1743481517633,0.18335004,3.4809587,4.624728
1743481517653,0.2431706,3.633202,4.531408
1743481517674,0.25872394,3.240181,5.95424
1743481517697,0.285045,3.138486,7.9926257
1743481517714,0.4432704,2.8342984,8.910274
1743481517733,0.38703907,2.8809586,8.543573
1743481517753,0.42652065,3.370889,7.723134
1743481517773,0.44685963,3.775575,6.6009
1743481517793,-0.0059820567,3.5156546,6.2464633
1743481517813,-0.0526421,3.0269206,7.298109
1743481517833,0.40618163,2.484348,9.482756
1743481517853,0.7223333,2.0401804,10.463814
1743481517873,0.930808,1.9357935,10.768001
1743481517893,1.969293,2.6988049,10.160523
1743481517915,1.5284154,3.8330028,9.88505
1743481517934,-0.45852464,3.4127634,10.970195
1743481517954,-1.1485549,2.0234306,14.13231
1743481517973,0.06699903,1.1165509,16.144674
1743481517992,1.1174482,0.8279166,14.636597
1743481518012,1.669592,0.9167502,12.80519
1743481518034,1.3594223,0.97776717,11.95843
1743481518054,0.5389833,0.9275179,11.836396
1743481518073,0.034695927,1.2209377,11.456535
1743481518094,-0.26590243,1.5646069,10.455439
1743481518113,-0.23838496,1.9058832,9.022736
1743481518134,-0.07058827,2.3252254,7.7760754
1743481518154,-0.01794617,2.8342984,6.8452673
1743481518173,0.01794617,3.1863425,6.543473
1743481518193,0.12472588,3.2126634,6.7722864
1743481518212,0.29341987,2.975475,7.2418776
1743481518234,0.4671986,2.763411,7.314859
1743481518252,0.74506515,2.8881369,6.9711895
1743481518272,1.0109676,3.1372895,6.628418
1743481518292,1.1306087,3.2006993,6.6344
1743481518313,0.99900347,3.1348968,6.9361944
